customer_id,monthly_spend,login_frequency,support_tickets,days_inactive,subscription_type,region,is_churned
2227,44,4,6,45,Standard,South,1
2228,358,19,0,2,Basic,East,0
2229,127,17,3,13,Standard,West,0
2230,106,7,4,38,Premium,West,1
2231,259,21,0,1,Premium,West,0
2232,304,27,0,11,Basic,North,0
2233,266,12,3,20,Basic,West,1
2234,258,8,2,11,Basic,South,0
2235,238,12,3,9,Basic,North,0
2236,419,25,0,11,Standard,East,0
2237,275,17,2,24,Basic,South,0
2238,95,3,3,47,Standard,West,1
2239,105,6,3,52,Premium,East,1
2240,284,18,3,18,Basic,North,1
2241,475,29,1,1,Basic,East,0
2242,236,10,2,15,Standard,South,0
2243,163,19,1,23,Standard,North,0
2244,330,25,0,1,Basic,North,0
2245,474,29,1,11,Standard,West,0
2246,296,11,2,18,Standard,East,0
2247,93,8,6,27,Basic,West,1
2248,197,19,2,18,Standard,West,0
2249,130,3,4,31,Basic,West,1
2250,301,21,0,4,Premium,East,0
2251,424,20,1,11,Basic,North,0
2252,97,6,4,22,Standard,North,1
2253,239,16,2,23,Premium,North,0
2254,40,9,6,45,Basic,West,1
2255,398,18,0,4,Basic,South,0
2256,264,12,3,14,Standard,West,0
2257,205,19,3,13,Basic,West,0
2258,109,5,3,59,Basic,West,1
2259,440,27,1,3,Premium,West,0
2260,72,3,7,54,Premium,South,1
2261,215,17,1,23,Premium,South,0
2262,121,4,6,21,Standard,East,1
2263,20,3,6,59,Basic,West,1
2264,122,2,6,33,Premium,West,1
2265,159,9,1,14,Basic,South,0
2266,404,29,0,0,Standard,West,0
2267,230,11,3,23,Standard,North,0
2268,470,25,1,5,Standard,West,0
2269,223,14,2,13,Standard,East,0
2270,151,13,1,19,Premium,North,0
2271,81,2,7,58,Basic,West,1
2272,96,5,7,32,Premium,South,1
2273,244,16,2,11,Standard,East,0
2274,38,2,3,51,Premium,South,1
2275,286,18,1,6,Premium,South,0
2276,207,19,2,21,Premium,South,1
2277,284,10,3,21,Premium,North,0
2278,448,28,1,9,Standard,North,0
2279,237,19,2,18,Premium,West,0
2280,182,15,3,10,Basic,North,1
2281,325,19,0,6,Standard,East,1
2282,78,1,7,44,Premium,West,1
2283,98,8,6,44,Premium,South,1
2284,305,21,1,1,Standard,West,0
2285,305,29,0,3,Standard,East,0
2286,354,25,1,0,Basic,West,0
2287,74,9,4,32,Basic,South,1
2288,151,4,4,33,Basic,West,1
2289,155,9,4,21,Premium,West,0
2290,133,13,2,15,Premium,South,0
2291,100,9,7,51,Premium,South,1
2292,132,10,1,12,Premium,East,0
2293,498,23,0,0,Basic,North,0
2294,261,13,1,18,Standard,North,0
2295,349,24,1,5,Premium,East,0
2296,147,2,6,59,Premium,South,1
2297,127,15,1,9,Basic,East,1
2298,477,29,0,2,Standard,West,0
2299,336,25,0,6,Premium,West,0
2300,382,29,1,3,Premium,East,0
2301,311,24,1,1,Basic,South,0
2302,286,21,1,9,Premium,West,0
2303,106,6,6,34,Basic,East,1
2304,226,17,1,24,Premium,South,0
2305,285,13,3,24,Standard,North,1
2306,34,1,7,39,Premium,North,1
2307,485,21,1,5,Basic,North,0
2308,385,29,0,10,Premium,East,0
2309,369,27,0,11,Basic,East,0
2310,327,20,1,1,Basic,East,0
2311,148,3,7,23,Standard,South,1
2312,265,29,0,4,Premium,West,0
2313,287,11,2,12,Standard,West,0
2314,80,1,3,34,Standard,West,1
2315,136,8,1,16,Premium,North,0
2316,464,18,1,7,Premium,East,0
2317,176,10,1,8,Standard,West,0
2318,174,6,5,25,Premium,North,1
2319,129,3,4,38,Premium,West,1
2320,206,11,3,17,Standard,West,1
2321,81,7,7,26,Standard,South,1
2322,45,6,5,28,Standard,South,0
2323,125,2,3,41,Basic,South,1
2324,29,1,7,41,Basic,East,1
2325,28,3,4,40,Premium,North,1
2326,219,17,2,15,Standard,West,0
2327,226,9,2,21,Standard,South,1
2328,262,8,1,13,Basic,East,0
2329,65,7,5,58,Standard,West,1
2330,199,15,3,13,Premium,South,0
2331,260,19,3,16,Basic,North,1
2332,176,5,5,41,Standard,South,1
2333,401,24,1,11,Standard,South,0
2334,116,9,7,42,Premium,North,1
2335,422,19,0,0,Basic,West,0
2336,152,9,7,24,Standard,East,1
2337,140,15,2,17,Basic,East,1
2338,230,12,1,11,Standard,West,0
2339,319,29,0,2,Standard,West,0
2340,400,23,1,1,Basic,East,1
2341,358,18,1,4,Premium,East,0
2342,79,7,4,48,Premium,South,1
2343,294,10,1,23,Standard,East,0
2344,293,20,0,7,Premium,North,0
2345,166,9,1,24,Basic,West,1
2346,179,1,7,30,Basic,West,1
2347,109,8,6,36,Premium,West,1
2348,382,29,0,3,Premium,South,0
2349,405,18,0,9,Basic,South,0
2350,297,28,1,7,Standard,North,0
2351,125,5,4,40,Standard,East,1
2352,250,15,3,16,Basic,South,0
2353,121,9,3,24,Premium,South,0
2354,411,27,1,0,Standard,South,0
2355,485,28,0,9,Standard,East,0
2356,466,18,1,4,Standard,East,0
2357,165,3,3,54,Premium,North,1
2358,458,28,0,7,Premium,East,0
2359,302,21,0,4,Premium,North,0
2360,181,18,1,12,Standard,South,0
2361,284,17,3,23,Standard,West,1
2362,295,10,1,16,Premium,South,0
2363,367,27,0,7,Basic,North,0
2364,81,8,5,32,Standard,North,0
2365,96,1,3,23,Basic,West,1
2366,29,9,5,31,Standard,West,1
2367,425,20,1,0,Basic,North,0
2368,262,14,2,23,Basic,East,1
2369,232,12,2,10,Premium,South,0
2370,268,20,1,5,Premium,South,0
2371,160,3,5,51,Standard,West,1
2372,479,25,0,2,Standard,West,0
2373,228,19,2,17,Standard,West,0
2374,52,8,6,38,Premium,South,1
2375,130,13,3,16,Basic,North,0
2376,22,3,6,47,Basic,East,1
2377,126,8,6,30,Standard,North,1
2378,404,22,1,1,Premium,North,0
2379,284,23,1,4,Standard,East,0
2380,278,19,1,21,Standard,East,0
2381,33,9,5,59,Standard,West,1
2382,42,3,4,39,Basic,East,1
2383,146,16,2,22,Premium,South,0
2384,29,8,3,38,Basic,North,1
2385,252,12,2,21,Standard,South,0
2386,91,5,7,23,Premium,North,1
2387,497,18,0,3,Premium,South,0
2388,342,21,1,4,Basic,East,0
2389,370,27,0,3,Standard,East,0
2390,123,19,2,11,Standard,East,0
2391,390,19,0,4,Basic,West,0
2392,495,26,0,5,Premium,East,0
2393,297,29,1,0,Basic,North,0
2394,178,5,5,46,Premium,South,1
2395,350,27,1,11,Standard,North,0
2396,256,28,1,4,Standard,North,0
2397,388,18,0,9,Premium,North,0
2398,182,8,3,20,Standard,West,0
2399,165,6,4,24,Premium,East,1
2400,468,23,0,5,Standard,West,0
2401,169,13,3,22,Basic,South,1
2402,280,18,3,12,Premium,South,0
2403,115,5,4,25,Basic,West,1
2404,381,25,0,10,Premium,East,0
2405,250,17,3,11,Premium,West,0
2406,176,12,2,23,Premium,West,0
2407,223,14,1,16,Basic,East,1
2408,227,13,2,24,Premium,South,0
2409,416,20,0,5,Premium,North,0
2410,273,29,1,2,Premium,East,0
2411,185,12,2,23,Premium,East,0
2412,161,15,1,19,Standard,East,0
2413,275,29,0,2,Basic,North,0
2414,219,8,3,16,Basic,South,0
2415,314,24,1,6,Premium,East,0
2416,199,10,1,17,Premium,North,0
2417,220,14,1,14,Basic,West,0
2418,174,6,3,23,Basic,West,1
2419,295,10,2,10,Basic,South,0
2420,405,18,0,9,Premium,East,0
2421,343,18,0,3,Standard,South,0
2422,108,6,3,39,Standard,East,1
2423,483,24,0,2,Standard,East,0
2424,113,6,7,26,Basic,South,1
2425,246,8,1,23,Standard,North,0
2426,152,2,6,58,Standard,East,1
2427,173,8,1,12,Standard,West,0
2428,367,23,1,5,Basic,West,0
2429,327,24,1,3,Standard,South,0
2430,63,9,4,33,Basic,East,1
2431,55,8,5,29,Basic,South,1
2432,270,28,0,0,Premium,East,0
2433,268,11,1,11,Basic,West,0
2434,381,18,0,2,Basic,West,0
2435,318,24,1,5,Standard,North,0
2436,167,8,3,13,Standard,South,0
2437,382,24,0,0,Premium,North,0
2438,64,3,6,29,Standard,East,0
2439,167,10,2,22,Premium,West,0
2440,448,21,1,4,Premium,East,0
2441,139,15,3,12,Basic,West,0
2442,58,6,4,58,Basic,West,1
2443,287,12,3,23,Premium,East,1
2444,458,22,1,5,Basic,North,0
2445,327,19,0,5,Standard,West,0
2446,293,28,0,1,Premium,South,0
2447,458,28,1,9,Standard,West,0
2448,135,7,5,45,Basic,West,1
2449,453,29,1,1,Standard,South,1
2450,76,2,4,48,Basic,North,1
2451,295,8,3,18,Premium,East,0
2452,258,24,1,2,Basic,South,0
2453,413,24,0,11,Premium,East,0
2454,459,29,0,4,Premium,South,0
2455,105,8,5,20,Premium,East,1
2456,165,2,4,24,Premium,West,1
2457,419,21,1,9,Basic,West,0
2458,334,27,0,3,Premium,West,0
2459,278,19,1,19,Standard,East,0
2460,273,17,1,22,Standard,East,0
2461,260,24,1,0,Premium,West,0
2462,265,23,1,9,Premium,West,0
2463,149,17,3,23,Basic,West,1
2464,290,28,0,1,Premium,South,0
2465,79,8,5,23,Standard,East,1
2466,289,27,1,7,Standard,West,0
2467,137,8,2,20,Basic,West,0
2468,49,5,4,32,Standard,West,1
2469,58,8,7,53,Standard,East,1
2470,288,12,3,11,Basic,East,0
2471,241,14,2,15,Standard,North,0
2472,337,22,1,6,Standard,East,0
2473,281,8,1,13,Premium,South,0
2474,273,24,1,4,Basic,North,0
2475,134,9,7,56,Premium,North,1
2476,38,6,3,23,Basic,West,1
2477,38,5,4,34,Basic,South,1
2478,64,7,4,22,Premium,North,1
2479,285,17,3,15,Basic,South,0
2480,43,8,3,59,Premium,East,1
2481,170,6,4,40,Premium,East,1
2482,154,8,1,14,Premium,South,0
2483,42,1,6,29,Basic,East,1
2484,43,5,6,58,Basic,North,1
2485,85,6,7,28,Premium,East,1
2486,150,9,3,33,Basic,East,0
2487,63,1,6,41,Standard,East,1
2488,332,23,0,2,Basic,West,0
2489,45,6,7,55,Standard,East,1
2490,127,7,6,50,Premium,South,1
2491,100,4,3,33,Standard,North,1
2492,32,3,4,45,Premium,East,1
2493,294,10,1,24,Premium,East,0
2494,444,19,1,4,Basic,East,0
2495,428,25,1,3,Standard,West,0
2496,20,8,3,26,Basic,West,1
2497,301,25,0,10,Standard,West,0
2498,335,29,0,9,Premium,South,0
2499,487,19,1,8,Standard,South,0
2500,247,15,2,20,Premium,West,0
2501,125,12,3,11,Premium,West,0
2502,144,18,2,20,Basic,West,0
2503,169,12,2,12,Basic,North,1
2504,207,15,1,13,Standard,East,0
2505,219,19,3,10,Basic,East,1
2506,441,22,1,2,Basic,West,0
2507,464,28,0,8,Standard,East,0
2508,375,25,1,3,Standard,West,0
2509,99,6,7,26,Premium,East,1
2510,151,2,5,22,Premium,North,1
2511,181,8,1,23,Basic,East,1
2512,78,7,3,31,Standard,East,1
2513,162,2,5,30,Standard,East,1
2514,253,12,3,10,Standard,North,0
2515,132,2,3,38,Basic,North,1
2516,59,7,6,55,Standard,North,1
2517,421,26,1,3,Standard,West,1
2518,111,2,6,55,Standard,East,1
2519,151,8,1,16,Standard,North,0
2520,85,9,6,57,Standard,East,1
2521,498,22,0,2,Basic,North,1
2522,327,26,1,7,Standard,South,0
2523,144,17,3,14,Basic,North,1
2524,162,16,2,15,Standard,East,0
2525,247,17,1,14,Standard,North,0
2526,316,27,1,9,Premium,West,0
2527,215,17,1,23,Premium,West,1
2528,276,11,3,19,Standard,East,0
2529,149,8,6,20,Basic,West,1
2530,271,22,1,0,Basic,North,0
2531,205,10,3,21,Basic,North,1
2532,182,19,1,24,Basic,East,0
2533,190,16,2,19,Standard,West,0
2534,166,13,1,21,Premium,North,0
2535,146,7,7,56,Basic,East,1
2536,482,23,1,9,Basic,North,0
2537,56,5,7,32,Standard,South,1
2538,111,2,3,38,Standard,East,1
2539,144,19,2,18,Basic,East,1
2540,177,1,4,57,Standard,North,1
2541,318,25,0,9,Standard,East,0
2542,82,7,7,31,Basic,West,1
2543,267,28,1,1,Premium,West,0
2544,35,9,4,47,Premium,East,1
2545,283,16,3,21,Premium,West,0
2546,141,9,5,35,Basic,West,1
2547,175,14,1,23,Basic,East,0
2548,277,16,2,9,Standard,East,0
2549,357,18,1,10,Premium,South,0
2550,297,22,0,7,Standard,South,0
2551,210,10,2,22,Premium,East,0
2552,167,11,1,8,Standard,South,1
2553,459,24,1,6,Standard,South,0
2554,149,16,1,23,Premium,North,1
2555,294,18,1,7,Premium,East,0
2556,262,25,1,7,Standard,East,0
2557,431,19,1,1,Premium,North,0
2558,360,27,0,9,Basic,South,0
2559,341,25,1,10,Premium,South,0
2560,438,24,0,8,Basic,North,0
2561,201,8,3,13,Basic,West,1
2562,143,13,1,20,Premium,West,0
2563,180,12,2,18,Standard,East,0
2564,78,2,3,56,Standard,South,1
2565,217,10,2,11,Basic,North,0
2566,111,6,3,38,Standard,South,1
2567,412,24,0,2,Standard,South,0
2568,161,13,1,24,Standard,West,0
2569,169,16,1,15,Standard,North,0
2570,215,11,2,12,Standard,South,0
2571,274,18,3,21,Standard,West,0
2572,100,3,6,23,Premium,South,1
2573,194,13,1,15,Standard,West,0
2574,411,28,0,10,Standard,South,0
2575,175,13,1,21,Standard,South,0
2576,273,18,3,15,Standard,South,0
2577,368,19,0,8,Premium,West,0
2578,169,9,7,46,Basic,East,1
2579,358,18,1,11,Basic,East,0
2580,318,18,1,7,Basic,North,0
2581,100,1,5,45,Basic,North,1
2582,62,8,7,54,Premium,South,0
2583,300,21,0,3,Basic,West,0
2584,304,22,1,7,Standard,East,0
2585,141,6,4,38,Standard,East,1
2586,108,2,6,27,Basic,West,1
2587,160,6,6,32,Premium,North,1
2588,476,24,0,4,Basic,South,0
2589,255,21,1,2,Basic,West,0
2590,281,18,3,10,Premium,East,0
2591,121,17,1,22,Premium,West,1
2592,114,6,3,37,Standard,South,1
2593,159,14,1,21,Standard,North,1
2594,193,8,1,24,Standard,West,0
2595,235,14,2,15,Premium,North,1
2596,306,23,1,5,Basic,South,0
2597,272,26,0,2,Standard,East,0
2598,295,18,0,2,Premium,North,0
2599,34,9,4,58,Basic,North,1
2600,179,5,6,46,Standard,North,1
2601,158,13,3,22,Basic,East,1
2602,175,13,1,14,Premium,West,0
2603,433,26,0,3,Premium,North,0
2604,23,9,6,50,Standard,South,1
2605,467,23,1,6,Basic,South,1
2606,390,21,1,11,Premium,North,0
2607,239,16,1,14,Basic,North,0
2608,57,4,6,40,Premium,East,1
2609,137,3,3,28,Premium,South,1
2610,71,7,4,31,Standard,West,1
2611,141,18,3,24,Standard,East,1
2612,148,2,3,21,Premium,West,0
2613,213,10,1,22,Premium,North,0
2614,241,18,2,15,Basic,West,0
2615,489,24,1,11,Standard,South,0
2616,367,25,0,3,Premium,South,0
2617,166,11,3,16,Basic,East,0
2618,268,8,2,15,Basic,South,0
2619,204,18,1,18,Standard,West,0
2620,135,3,4,24,Basic,East,1
2621,191,18,3,22,Standard,East,0
2622,170,1,4,49,Premium,West,1
2623,276,13,1,12,Basic,West,0
2624,278,19,0,6,Basic,East,0
2625,220,15,1,20,Basic,West,1
2626,366,19,0,0,Standard,East,0
2627,84,4,6,40,Standard,East,1
2628,276,28,0,5,Premium,East,0
2629,102,2,3,44,Basic,North,1
2630,291,17,1,19,Premium,South,0
2631,266,13,1,16,Premium,East,0
2632,414,28,0,8,Basic,North,0
2633,104,1,7,53,Basic,North,1
2634,149,7,5,36,Basic,North,1
2635,190,8,1,8,Standard,West,1
2636,167,3,6,56,Premium,South,1
2637,499,29,1,11,Basic,North,0
2638,332,22,1,4,Standard,South,0
2639,147,17,3,24,Basic,West,1
2640,20,6,6,34,Basic,South,1
2641,45,4,3,32,Standard,East,1
2642,191,12,2,21,Standard,South,0
2643,260,23,0,11,Premium,North,0
2644,72,3,6,36,Basic,South,1
2645,169,6,5,43,Standard,West,1
2646,279,23,1,1,Premium,East,0
2647,290,19,0,11,Standard,West,0
2648,262,27,1,11,Premium,West,0
2649,167,8,1,15,Standard,East,0
2650,475,25,1,4,Basic,West,0
2651,272,23,0,0,Premium,North,0
2652,329,18,1,9,Standard,South,1
2653,109,1,3,34,Premium,North,1
2654,265,19,2,20,Premium,South,0
2655,379,20,0,11,Standard,North,0
2656,299,23,1,3,Premium,North,0
2657,279,23,1,8,Standard,North,0
2658,499,21,1,0,Standard,North,0
2659,207,17,2,9,Premium,South,0
2660,174,11,3,21,Standard,North,1
2661,144,10,1,13,Basic,South,1
2662,159,13,2,11,Basic,West,0
2663,177,8,5,58,Standard,North,1
2664,280,8,2,13,Premium,North,0
2665,47,4,6,40,Basic,West,1
2666,346,23,0,11,Basic,South,1
2667,166,10,2,9,Basic,South,0
2668,273,10,2,24,Standard,East,1
2669,259,23,0,10,Standard,North,0
2670,412,22,0,4,Basic,South,1
2671,24,7,3,37,Standard,North,1
2672,193,10,1,15,Basic,North,0
2673,57,9,5,53,Standard,North,1
2674,459,24,1,5,Basic,East,0
2675,159,16,3,14,Premium,South,0
2676,128,1,6,23,Basic,West,1
2677,55,2,6,45,Basic,East,1
2678,283,18,2,10,Basic,North,0
2679,282,11,2,16,Premium,South,0
2680,162,14,2,11,Standard,West,0
2681,142,9,5,48,Standard,West,1
2682,161,8,5,58,Standard,North,1
2683,285,24,0,9,Basic,North,0
2684,115,6,4,27,Premium,South,1
2685,448,28,0,7,Basic,West,1
2686,456,26,1,1,Basic,East,0
2687,428,24,0,9,Basic,North,0
2688,196,13,1,13,Basic,West,0
2689,156,5,7,28,Premium,West,0
2690,287,13,3,22,Premium,East,0
2691,345,24,0,1,Premium,North,0
2692,65,8,3,38,Standard,West,1
2693,73,1,6,38,Premium,South,1
2694,166,1,5,26,Standard,East,1
2695,290,12,2,24,Standard,West,1
2696,155,2,4,39,Standard,South,1
2697,22,2,7,41,Basic,West,1
2698,308,18,1,2,Premium,South,0
2699,482,24,0,11,Premium,West,0
2700,462,26,1,6,Basic,East,0
2701,312,25,0,6,Basic,East,0
2702,426,26,0,6,Basic,East,0
2703,318,25,0,11,Standard,East,0
2704,292,17,3,13,Basic,West,1
2705,445,28,0,1,Premium,West,0
2706,131,18,1,13,Basic,West,1
2707,157,15,3,23,Standard,West,1
2708,270,18,0,2,Standard,West,1
2709,238,12,2,19,Premium,West,0
2710,232,11,1,8,Basic,East,0
2711,440,22,0,8,Standard,North,0
2712,74,4,5,42,Standard,South,1
2713,416,21,1,6,Premium,West,0
2714,53,1,6,50,Standard,East,1
2715,397,25,0,9,Basic,South,1
2716,60,9,6,28,Standard,West,1
2717,454,23,1,1,Premium,South,0
2718,57,2,6,40,Premium,South,1
2719,62,8,6,25,Standard,South,1
2720,410,29,0,7,Premium,West,0
2721,394,21,0,4,Basic,East,0
2722,136,6,5,58,Standard,West,1
2723,187,10,1,10,Standard,West,0
2724,253,18,2,11,Premium,East,0
2725,155,15,1,17,Premium,North,0
2726,375,18,0,1,Standard,North,0
2727,347,28,0,5,Basic,West,0
2728,295,14,1,22,Premium,South,0
2729,110,9,7,56,Basic,South,1
2730,171,16,2,10,Standard,East,0
2731,286,17,3,14,Standard,South,0
2732,205,13,2,19,Basic,North,0
2733,120,5,4,47,Standard,South,1
2734,431,28,0,8,Basic,West,0
2735,162,8,2,8,Premium,South,0
2736,263,17,2,16,Premium,South,0
2737,208,9,3,12,Standard,North,0
2738,416,28,1,8,Premium,East,0
2739,220,11,3,17,Basic,West,0
2740,144,1,7,33,Standard,South,1
2741,454,28,0,6,Basic,South,0
2742,237,16,2,14,Standard,South,0
2743,46,8,7,36,Premium,West,1
2744,292,25,0,11,Premium,South,0
2745,203,19,3,15,Basic,West,0
2746,274,26,0,6,Standard,North,0
2747,131,6,4,27,Premium,West,1
2748,395,25,1,11,Basic,East,0
2749,225,9,2,21,Premium,East,0
2750,494,22,1,11,Premium,South,0
2751,174,19,2,11,Premium,East,0
2752,150,1,3,26,Basic,East,1
2753,181,12,3,14,Premium,South,0
2754,476,18,1,7,Basic,West,0
2755,210,16,2,21,Standard,South,0
2756,274,21,1,1,Basic,South,0
2757,442,27,0,3,Basic,West,1
2758,242,15,2,15,Basic,North,0
2759,152,11,3,16,Premium,South,0
2760,217,19,3,18,Basic,West,1
2761,434,20,0,7,Standard,South,0
2762,492,18,0,10,Standard,South,0
2763,355,25,1,7,Standard,North,0
2764,63,7,3,40,Basic,North,0
2765,161,17,2,23,Basic,North,0
2766,49,5,7,38,Premium,East,1
2767,266,25,0,4,Standard,South,1
2768,166,7,3,20,Premium,South,0
2769,89,2,5,51,Standard,West,1
2770,367,22,0,11,Basic,South,1
2771,25,4,7,50,Standard,South,1
2772,276,10,1,18,Basic,South,0
2773,161,17,2,16,Basic,West,0
2774,140,17,2,16,Basic,West,0
2775,88,8,5,20,Premium,West,0
2776,314,27,1,5,Basic,South,0
2777,295,22,0,5,Basic,West,0
2778,89,7,4,50,Premium,South,1
2779,127,6,5,21,Basic,East,1
2780,258,17,1,10,Premium,South,0
2781,284,13,3,18,Standard,East,0
2782,136,8,6,53,Basic,South,1
2783,170,11,2,16,Standard,North,0
2784,351,26,1,8,Premium,East,0
2785,160,13,1,21,Standard,East,0
2786,262,10,1,21,Premium,South,0
2787,128,14,2,13,Standard,East,0
2788,299,15,2,15,Premium,East,0
2789,141,1,5,24,Standard,West,1
2790,167,7,4,21,Basic,South,1
2791,280,19,0,8,Basic,South,1
2792,124,18,1,24,Premium,West,1
2793,285,20,1,5,Premium,South,0
2794,266,29,0,7,Premium,West,0
2795,165,8,4,37,Basic,West,1
2796,254,19,2,17,Basic,East,0
2797,380,20,0,11,Premium,West,0
2798,161,4,7,37,Standard,East,1
2799,57,4,5,38,Standard,West,1
2800,474,19,0,9,Basic,East,1
2801,177,2,5,43,Standard,West,1
2802,52,9,3,29,Basic,East,1
2803,268,24,0,2,Premium,East,0
2804,418,27,0,3,Standard,East,0
2805,123,12,1,19,Basic,South,0
2806,366,22,0,10,Premium,North,0
2807,262,29,1,8,Basic,South,1
2808,459,20,1,11,Premium,East,0
2809,69,2,4,50,Standard,West,1
2810,326,21,0,1,Premium,East,0
2811,225,8,2,10,Standard,North,0
2812,174,10,3,14,Basic,West,0
2813,153,4,7,28,Premium,East,1
2814,233,18,1,9,Standard,South,0
2815,69,3,4,34,Basic,North,1
2816,50,9,6,47,Premium,East,0
2817,211,8,3,12,Premium,North,0
2818,229,9,2,20,Basic,West,0
2819,269,19,0,10,Standard,West,0
2820,151,17,2,13,Standard,East,0
2821,93,6,3,41,Basic,West,1
2822,458,25,1,9,Premium,West,0
2823,487,28,1,3,Basic,West,0
2824,283,13,2,16,Standard,South,0
2825,325,27,1,7,Basic,East,1
2826,150,18,2,12,Standard,East,0
2827,234,18,1,22,Standard,West,0
2828,354,24,1,7,Standard,North,1
2829,134,12,3,14,Basic,East,1
2830,76,1,4,38,Basic,South,1
2831,408,28,0,9,Premium,South,0
2832,86,3,4,44,Premium,North,1
2833,212,13,2,22,Basic,South,1
2834,398,24,1,3,Basic,North,0
2835,129,14,2,11,Premium,West,0
2836,204,12,2,11,Premium,South,0
2837,306,18,1,6,Standard,South,0
2838,182,8,3,20,Basic,South,0
2839,261,23,0,11,Premium,East,0
2840,279,29,1,11,Basic,North,0
2841,289,11,3,16,Premium,East,0
2842,160,16,1,8,Basic,North,0
2843,179,8,3,37,Premium,West,1
2844,215,8,1,23,Premium,East,1
2845,193,11,1,15,Standard,South,0
2846,143,8,3,14,Premium,East,0
2847,244,13,3,12,Basic,South,1
2848,172,5,7,57,Basic,East,1
2849,362,22,1,11,Basic,South,0
2850,33,4,4,55,Standard,West,1
2851,177,3,7,34,Standard,North,1
2852,258,24,1,3,Standard,South,0
2853,122,9,3,15,Standard,North,1
2854,254,16,1,21,Premium,West,0
2855,34,3,6,27,Basic,East,0
2856,82,4,6,43,Basic,East,1
2857,76,6,5,34,Standard,West,1
2858,150,2,3,35,Premium,South,1
2859,282,21,0,4,Premium,North,0
2860,63,8,6,51,Premium,North,1
2861,228,12,1,22,Premium,East,0
2862,140,19,3,18,Basic,East,1
2863,253,16,1,19,Premium,South,0
2864,153,1,4,30,Standard,North,1
2865,25,6,6,40,Premium,East,1
2866,209,15,2,13,Premium,North,0
2867,362,22,0,0,Premium,North,0
2868,421,20,1,6,Basic,North,0
2869,35,4,5,38,Basic,South,1
2870,456,22,0,1,Standard,North,0
2871,490,21,1,6,Premium,South,0
2872,421,20,1,9,Basic,North,0
2873,335,18,0,2,Basic,South,0
2874,34,1,6,29,Standard,North,1
2875,161,11,1,18,Basic,East,1
2876,244,16,3,21,Basic,West,1
2877,450,21,0,6,Basic,East,0
2878,257,25,1,2,Premium,East,0
2879,407,27,1,6,Standard,North,0
2880,227,11,1,15,Premium,West,0
2881,447,21,0,10,Standard,West,0
2882,43,2,6,47,Standard,South,1
2883,149,8,2,21,Premium,West,0
2884,110,8,3,48,Basic,West,0
2885,135,13,1,19,Standard,North,0
2886,281,14,1,20,Standard,East,0
2887,136,12,2,15,Premium,West,1
2888,22,1,7,45,Premium,West,1
2889,175,8,4,27,Premium,West,1
2890,148,14,3,17,Premium,East,0
2891,442,24,0,10,Basic,North,0
2892,70,5,5,41,Premium,West,1
2893,25,3,7,28,Basic,East,1
2894,157,18,1,21,Basic,West,1
2895,168,18,3,16,Standard,North,1
2896,58,7,7,20,Basic,East,1
2897,255,12,2,15,Basic,North,0
2898,178,14,2,22,Standard,South,0
2899,293,28,0,4,Premium,East,0
2900,49,7,7,35,Basic,North,1
2901,231,14,3,20,Basic,East,0
2902,154,19,3,14,Standard,South,0
2903,359,19,0,3,Standard,South,0
2904,438,25,1,9,Standard,West,0
2905,397,19,1,3,Standard,East,0
2906,399,22,0,1,Premium,South,0
2907,292,19,0,8,Premium,North,0
2908,154,9,3,21,Premium,North,0
2909,151,11,2,15,Basic,South,0
2910,441,21,0,9,Standard,West,1
2911,168,7,7,35,Standard,North,1
2912,276,25,0,1,Basic,South,0
2913,301,22,0,0,Premium,West,0
2914,132,2,7,56,Standard,North,0
2915,117,2,5,22,Premium,North,1
2916,455,23,0,0,Premium,South,0
2917,176,4,7,52,Premium,North,1
2918,427,27,1,1,Basic,South,0
2919,344,28,0,9,Standard,West,0
2920,325,23,1,11,Basic,North,0
2921,428,18,0,2,Premium,North,0
2922,28,5,7,56,Premium,South,1
2923,168,11,3,15,Standard,East,0
2924,198,18,3,14,Standard,East,0
2925,177,14,2,11,Basic,South,0
2926,271,20,0,2,Standard,South,0
2927,136,1,4,27,Premium,South,1
2928,157,17,2,12,Standard,East,0
2929,259,11,1,21,Premium,East,0
2930,48,4,4,21,Standard,West,1
2931,136,17,2,8,Standard,South,0
